play_id,game_id,season,season_type,week,game_date,home_team,away_team,posteam,defteam,down,ydstogo,yardline_100,qtr,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,score_differential,posteam_timeouts_remaining,defteam_timeouts_remaining,play_type,yards_gained,epa,success,shotgun,no_huddle,goal_to_go,distance_bucket,field_zone,red_zone,score_state,late_down,short_yardage
1582,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,3.0,5,65.0,2,618.0,618.0,2418.0,-3.0,3.0,3.0,pass,0.0,-1.16451257187873,0,1,0,0,Medium (4-6),Own Territory,0,Within 7 points,1,0
1631,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,1.0,10,81.0,2,600.0,600.0,2400.0,3.0,3.0,3.0,run,2.0,-0.505692141596228,0,0,0,0,Long (7-10),Backed Up,0,Within 7 points,0,0
1660,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,2.0,8,79.0,2,573.0,573.0,2373.0,3.0,3.0,3.0,run,7.0,0.754223895259202,1,0,1,0,Long (7-10),Own Territory,0,Within 7 points,0,0
1682,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,3.0,1,72.0,2,537.0,537.0,2337.0,3.0,3.0,3.0,run,6.0,0.62096762820147,1,1,1,0,Short (1-3),Own Territory,0,Within 7 points,1,1
1704,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,1.0,10,66.0,2,499.0,499.0,2299.0,3.0,3.0,3.0,run,12.0,0.861651385203004,1,0,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
1726,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,1.0,10,54.0,2,464.0,464.0,2264.0,3.0,3.0,3.0,run,7.0,0.269771435530856,1,0,1,0,Long (7-10),Own Territory,0,Within 7 points,0,0
1748,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,2.0,3,47.0,2,420.0,420.0,2220.0,3.0,3.0,3.0,run,2.0,-0.132476964965463,0,0,0,0,Short (1-3),Plus Territory,0,Within 7 points,0,1
1770,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,3.0,1,45.0,2,390.0,390.0,2190.0,3.0,3.0,3.0,run,1.0,0.36714144248981,1,0,1,0,Short (1-3),Plus Territory,0,Within 7 points,1,1
1828,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,1.0,20,54.0,2,349.0,349.0,2149.0,3.0,3.0,3.0,pass,11.0,0.407445202232339,1,1,0,0,Very Long (11+),Own Territory,0,Within 7 points,0,0
1853,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,2.0,9,43.0,2,312.0,312.0,2112.0,3.0,3.0,3.0,pass,0.0,-0.67897024564445,0,1,1,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
1876,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,3.0,9,43.0,2,308.0,308.0,2108.0,3.0,3.0,3.0,pass,7.0,-1.04141825299942,0,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,1,0
1945,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,1.0,10,70.0,2,261.0,261.0,2061.0,-6.0,3.0,3.0,run,11.0,0.325573447393253,1,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
1972,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,1.0,10,59.0,2,220.0,220.0,2020.0,-6.0,3.0,3.0,run,4.0,-0.115099391900003,0,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
1994,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,2.0,6,55.0,2,191.0,191.0,1991.0,-6.0,3.0,3.0,pass,-6.0,-1.0773361492902,0,1,1,0,Medium (4-6),Own Territory,0,Within 7 points,0,0
2014,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,3.0,12,61.0,2,181.0,181.0,1981.0,-6.0,3.0,2.0,pass,14.0,2.0936645346228,1,1,0,0,Very Long (11+),Own Territory,0,Within 7 points,1,0
2046,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,1.0,10,47.0,2,147.0,147.0,1947.0,-6.0,3.0,2.0,run,7.0,0.299149282218423,1,1,1,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
2073,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,2.0,3,40.0,2,120.0,120.0,1920.0,-6.0,3.0,2.0,run,5.0,0.288522696529981,1,1,0,0,Short (1-3),Plus Territory,0,Within 7 points,0,1
2105,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,1.0,10,35.0,2,84.0,84.0,1884.0,-6.0,3.0,2.0,pass,0.0,-0.490349438332487,0,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
2130,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,2.0,10,35.0,2,50.0,50.0,1850.0,-6.0,3.0,2.0,pass,12.0,1.26146692514885,1,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
2155,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,1.0,10,23.0,2,43.0,43.0,1843.0,-6.0,3.0,2.0,pass,3.0,-0.192834598361515,0,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
2180,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,2.0,7,20.0,2,38.0,38.0,1838.0,-6.0,2.0,2.0,pass,0.0,-0.649622250173707,0,1,0,0,Long (7-10),Red Zone,1,Within 7 points,0,0
2210,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,3.0,7,20.0,2,33.0,33.0,1833.0,-6.0,2.0,1.0,pass,0.0,-0.46167313940293,0,1,0,0,Long (7-10),Red Zone,1,Within 7 points,1,0
2266,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,1.0,10,72.0,2,23.0,23.0,1823.0,6.0,1.0,2.0,pass,0.0,-0.137170759611763,0,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
2289,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,2.0,10,72.0,2,16.0,16.0,1816.0,6.0,1.0,2.0,pass,7.0,-0.0976574239321053,0,1,1,0,Long (7-10),Own Territory,0,Within 7 points,0,0
2367,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,1.0,10,39.0,3,890.0,1790.0,1790.0,-6.0,3.0,3.0,run,3.0,1.29750119778328,1,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
2405,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,1.0,10,21.0,3,862.0,1762.0,1762.0,-6.0,3.0,3.0,run,3.0,-0.171149172179867,0,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
2427,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,2.0,7,18.0,3,826.0,1726.0,1726.0,-6.0,3.0,3.0,run,3.0,-0.309585397248156,0,1,0,0,Long (7-10),Red Zone,1,Within 7 points,0,0
2496,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,3.0,14,25.0,3,774.0,1674.0,1674.0,-6.0,3.0,3.0,pass,0.0,-0.656512657423285,0,1,0,0,Very Long (11+),Plus Territory,0,Within 7 points,1,0
2556,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,1.0,10,67.0,3,760.0,1660.0,1660.0,6.0,3.0,3.0,pass,0.0,-0.581392354797572,0,0,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
2592,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,2.0,10,67.0,3,756.0,1656.0,1656.0,6.0,3.0,3.0,run,0.0,-0.791781464591622,0,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
2614,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,3.0,10,67.0,3,717.0,1617.0,1617.0,6.0,3.0,3.0,pass,21.0,2.62738448218443,1,1,0,0,Long (7-10),Own Territory,0,Within 7 points,1,0
2639,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,1.0,10,46.0,3,680.0,1580.0,1580.0,6.0,3.0,3.0,run,14.0,0.847051311749965,1,1,1,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
2661,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,1.0,10,32.0,3,641.0,1541.0,1541.0,6.0,3.0,3.0,run,4.0,-0.125713559915312,0,0,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
2683,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,2.0,6,28.0,3,597.0,1497.0,1497.0,6.0,3.0,3.0,pass,14.0,1.22796460584505,1,1,0,0,Medium (4-6),Plus Territory,0,Within 7 points,0,0
2708,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,1.0,10,14.0,3,553.0,1453.0,1453.0,6.0,3.0,3.0,pass,4.0,-0.257685641525313,0,1,0,0,Long (7-10),Red Zone,1,Within 7 points,0,0
2733,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,2.0,6,10.0,3,521.0,1421.0,1421.0,6.0,3.0,3.0,pass,10.0,2.05859853647416,1,1,1,0,Medium (4-6),Red Zone,1,Within 7 points,0,0
2798,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,1.0,10,70.0,3,517.0,1417.0,1417.0,-13.0,3.0,3.0,pass,7.0,0.401003012433648,1,1,0,0,Long (7-10),Own Territory,0,Trailing by 8+,0,0
2823,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,2.0,3,63.0,3,489.0,1389.0,1389.0,-13.0,3.0,3.0,pass,5.0,0.375949127599597,1,1,0,0,Short (1-3),Own Territory,0,Trailing by 8+,0,1
2848,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,1.0,10,58.0,3,457.0,1357.0,1357.0,-13.0,3.0,3.0,run,0.0,-0.503585466649383,0,1,0,0,Long (7-10),Own Territory,0,Trailing by 8+,0,0
2890,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,2.0,10,58.0,3,422.0,1322.0,1322.0,-13.0,3.0,3.0,run,6.0,-0.001055265776813,0,1,0,0,Long (7-10),Own Territory,0,Trailing by 8+,0,0
2912,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,3.0,4,52.0,3,394.0,1294.0,1294.0,-13.0,3.0,3.0,pass,3.0,-1.05138558475301,0,1,1,0,Medium (4-6),Own Territory,0,Trailing by 8+,1,0
2937,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,4.0,1,49.0,3,350.0,1250.0,1250.0,-13.0,3.0,3.0,run,-5.0,-3.59188827127218,0,0,0,0,Short (1-3),Plus Territory,0,Trailing by 8+,1,1
2959,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,1.0,10,46.0,3,346.0,1246.0,1246.0,13.0,3.0,3.0,run,3.0,-0.361011840635911,0,0,0,0,Long (7-10),Plus Territory,0,Leading by 8+,0,0
2993,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,2.0,7,43.0,3,314.0,1214.0,1214.0,13.0,3.0,3.0,run,1.0,-0.715997433522716,0,0,1,0,Long (7-10),Plus Territory,0,Leading by 8+,0,0
3015,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,3.0,6,42.0,3,270.0,1170.0,1170.0,13.0,3.0,3.0,pass,22.0,2.69148382020649,1,1,0,0,Medium (4-6),Plus Territory,0,Leading by 8+,1,0
3045,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,1.0,10,20.0,3,241.0,1141.0,1141.0,13.0,3.0,3.0,pass,0.0,-0.468361273291521,0,1,1,0,Long (7-10),Red Zone,1,Leading by 8+,0,0
3068,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,2.0,10,20.0,3,236.0,1136.0,1136.0,13.0,3.0,3.0,pass,20.0,2.64343721838668,1,1,0,0,Long (7-10),Red Zone,1,Leading by 8+,0,0
3131,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,1.0,10,70.0,3,231.0,1131.0,1131.0,-20.0,3.0,3.0,pass,12.0,0.758218217408285,1,1,0,0,Long (7-10),Own Territory,0,Trailing by 8+,0,0
3156,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,1.0,10,58.0,3,200.0,1100.0,1100.0,-20.0,3.0,3.0,pass,3.0,-0.228001204086468,0,1,1,0,Long (7-10),Own Territory,0,Trailing by 8+,0,0
3181,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,2.0,7,55.0,3,178.0,1078.0,1078.0,-20.0,3.0,3.0,run,19.0,1.76995505392551,1,1,1,0,Long (7-10),Own Territory,0,Trailing by 8+,0,0
3203,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,1.0,10,36.0,3,147.0,1047.0,1047.0,-20.0,3.0,3.0,pass,0.0,-0.532364369370043,0,1,1,0,Long (7-10),Plus Territory,0,Trailing by 8+,0,0
3259,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,2.0,15,41.0,3,112.0,1012.0,1012.0,-20.0,3.0,3.0,run,7.0,0.0648437095806003,1,1,0,0,Very Long (11+),Plus Territory,0,Trailing by 8+,0,0
3281,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,3.0,8,34.0,3,85.0,985.0,985.0,-20.0,3.0,3.0,pass,7.0,0.183038539486006,1,1,1,0,Long (7-10),Plus Territory,0,Trailing by 8+,1,0
3306,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,4.0,1,27.0,3,49.0,949.0,949.0,-20.0,3.0,3.0,run,2.0,1.7949168747291,1,0,1,0,Short (1-3),Plus Territory,0,Trailing by 8+,1,1
3328,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,1.0,10,25.0,3,5.0,905.0,905.0,-20.0,3.0,3.0,pass,0.0,-0.456283212406561,0,1,0,0,Long (7-10),Plus Territory,0,Trailing by 8+,0,0
3351,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,2.0,10,25.0,3,2.0,902.0,902.0,-20.0,3.0,3.0,run,9.0,0.677944928174838,1,1,0,0,Long (7-10),Plus Territory,0,Trailing by 8+,0,0
3417,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,3.0,6,21.0,4,900.0,900.0,900.0,-20.0,3.0,3.0,pass,-3.0,-3.66618668561569,0,1,0,0,Medium (4-6),Plus Territory,0,Trailing by 8+,1,0
3467,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,1.0,10,96.0,4,872.0,872.0,872.0,20.0,3.0,3.0,run,4.0,-0.305400465149432,0,0,0,0,Long (7-10),Backed Up,0,Leading by 8+,0,0
3489,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,2.0,6,92.0,4,842.0,842.0,842.0,20.0,3.0,3.0,run,1.0,-0.526929136598483,0,0,1,0,Medium (4-6),Backed Up,0,Leading by 8+,0,0
3511,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,3.0,5,91.0,4,799.0,799.0,799.0,20.0,3.0,3.0,pass,0.0,-1.28833553171717,0,1,0,0,Medium (4-6),Backed Up,0,Leading by 8+,1,0
3597,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,1.0,15,84.0,4,786.0,786.0,786.0,-20.0,3.0,3.0,pass,6.0,0.0908098411746323,1,1,0,0,Very Long (11+),Backed Up,0,Trailing by 8+,0,0
3625,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,2.0,9,78.0,4,750.0,750.0,750.0,-20.0,3.0,3.0,pass,0.0,-0.718404209706932,0,1,0,0,Long (7-10),Own Territory,0,Trailing by 8+,0,0
3648,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,3.0,9,78.0,4,747.0,747.0,747.0,-20.0,3.0,3.0,pass,6.0,-0.495918366126716,0,1,0,0,Long (7-10),Own Territory,0,Trailing by 8+,1,0
3673,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,4.0,3,72.0,4,708.0,708.0,708.0,-20.0,3.0,3.0,pass,3.0,2.47383034322411,1,1,1,0,Short (1-3),Own Territory,0,Trailing by 8+,1,1
3698,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,1.0,10,69.0,4,694.0,694.0,694.0,-20.0,3.0,3.0,run,10.0,0.652484599733725,1,1,0,0,Long (7-10),Own Territory,0,Trailing by 8+,0,0
3755,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,1.0,10,59.0,4,655.0,655.0,655.0,-20.0,3.0,3.0,pass,0.0,-0.48078221315518,0,1,0,0,Long (7-10),Own Territory,0,Trailing by 8+,0,0
3778,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,2.0,10,59.0,4,650.0,650.0,650.0,-20.0,3.0,3.0,run,-4.0,-1.46167241060175,0,1,0,0,Long (7-10),Own Territory,0,Trailing by 8+,0,0
3800,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,3.0,14,63.0,4,619.0,619.0,619.0,-20.0,3.0,3.0,pass,8.0,-0.409211658407003,0,1,1,0,Very Long (11+),Own Territory,0,Trailing by 8+,1,0
3825,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,4.0,6,55.0,4,581.0,581.0,581.0,-20.0,3.0,3.0,pass,9.0,3.1641385841649,1,1,0,0,Medium (4-6),Own Territory,0,Trailing by 8+,1,0
3855,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,1.0,10,46.0,4,555.0,555.0,555.0,-20.0,3.0,3.0,pass,8.0,0.612545784097165,1,1,1,0,Long (7-10),Plus Territory,0,Trailing by 8+,0,0
3880,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,2.0,2,38.0,4,529.0,529.0,529.0,-20.0,3.0,3.0,run,5.0,0.237487390404567,1,1,1,0,Short (1-3),Plus Territory,0,Trailing by 8+,0,1
3907,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,1.0,10,33.0,4,500.0,500.0,500.0,-20.0,3.0,3.0,pass,4.0,-0.0834658924723044,0,1,1,0,Long (7-10),Plus Territory,0,Trailing by 8+,0,0
3932,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,2.0,6,29.0,4,474.0,474.0,474.0,-20.0,3.0,3.0,pass,14.0,1.25542500632582,1,1,1,0,Medium (4-6),Plus Territory,0,Trailing by 8+,0,0
3962,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,1.0,10,15.0,4,445.0,445.0,445.0,-20.0,3.0,3.0,pass,15.0,2.20154526637634,1,1,1,0,Long (7-10),Red Zone,1,Trailing by 8+,0,0
4025,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,1.0,10,70.0,4,439.0,439.0,439.0,13.0,3.0,3.0,run,-1.0,-0.841495139524341,0,0,0,0,Long (7-10),Own Territory,0,Leading by 8+,0,0
4047,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,2.0,11,71.0,4,397.0,397.0,397.0,13.0,3.0,3.0,run,4.0,-0.0452141389250755,0,0,0,0,Very Long (11+),Own Territory,0,Leading by 8+,0,0
4069,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,3.0,7,67.0,4,352.0,352.0,352.0,13.0,3.0,2.0,pass,21.0,2.32761866995133,1,1,0,0,Long (7-10),Own Territory,0,Leading by 8+,1,0
4094,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,1.0,10,46.0,4,332.0,332.0,332.0,13.0,3.0,2.0,run,1.0,-0.519385370600503,0,0,0,0,Long (7-10),Plus Territory,0,Leading by 8+,0,0
4156,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,2.0,9,45.0,4,289.0,289.0,289.0,13.0,3.0,2.0,run,-5.0,-4.63600208825665,0,1,0,0,Long (7-10),Plus Territory,0,Leading by 8+,0,0
4194,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,1.0,10,50.0,4,283.0,283.0,283.0,-13.0,2.0,3.0,pass,11.0,0.666172453959007,1,1,0,0,Long (7-10),Plus Territory,0,Trailing by 8+,0,0
4226,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,CLE,PIT,1.0,10,39.0,4,247.0,247.0,247.0,-13.0,2.0,3.0,pass,0.0,-4.54947281948989,0,1,1,0,Long (7-10),Plus Territory,0,Trailing by 8+,0,0
4258,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,1.0,10,64.0,4,237.0,237.0,237.0,13.0,3.0,2.0,run,0.0,-0.600060855271295,0,0,0,0,Long (7-10),Own Territory,0,Leading by 8+,0,0
4280,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,2.0,10,64.0,4,231.0,231.0,231.0,13.0,3.0,1.0,run,1.0,-1.06885651696939,0,0,0,0,Long (7-10),Own Territory,0,Leading by 8+,0,0
4340,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,3.0,14,68.0,4,228.0,228.0,228.0,13.0,3.0,0.0,pass,-11.0,-1.17222178867087,0,1,0,0,Very Long (11+),Own Territory,0,Leading by 8+,1,0
4401,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,1.0,10,20.0,4,173.0,173.0,173.0,13.0,2.0,0.0,run,4.0,-0.0504881619708613,0,0,0,0,Long (7-10),Red Zone,1,Leading by 8+,0,0
4423,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,2.0,6,16.0,4,168.0,168.0,168.0,13.0,2.0,0.0,run,1.0,-0.269912515766919,0,0,0,0,Medium (4-6),Red Zone,1,Leading by 8+,0,0
4445,2024_14_CLE_PIT,2024,REG,14,2024-12-08,PIT,CLE,PIT,CLE,3.0,5,15.0,4,120.0,120.0,120.0,13.0,2.0,0.0,run,9.0,1.88899199687876,1,0,0,0,Medium (4-6),Red Zone,1,Leading by 8+,1,0
58,2024_14_GB_DET,2024,REG,14,2024-12-05,DET,GB,DET,GB,1.0,10,70.0,1,900.0,1800.0,3600.0,0.0,3.0,3.0,run,2.0,-0.442092832643539,0,0,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
80,2024_14_GB_DET,2024,REG,14,2024-12-05,DET,GB,DET,GB,2.0,8,68.0,1,868.0,1768.0,3568.0,0.0,3.0,3.0,pass,6.0,0.138344378210604,1,0,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
